eval/step,eval/avg_score_dmcontrol,eval/avg_score_dmcontrol-ext,eval/avg_score_metaworld,eval/avg_score_maniskill,eval/avg_score_mujoco,eval/avg_score_box2d,eval/avg_score_robodesk,eval/avg_score_ogbench,eval/avg_score_pygame,eval/avg_score_atari
70016000.0,0.09019575884412352,0.11314562229233216,0.08571428571428572,0.0661342803201276,0.09986354974098503,0.20333219674648717,0.3,0.2708333333333333,0.19908657332355353,0.10060031070477432
72012800.0,0.1222644908995006,0.11928023488599138,0.11734693877551021,0.06902183163522042,0.050537973378474516,0.1704901858465746,0.06666666666666667,0.27503788405835317,0.17322984938754848,0.11253703799512652
74009600.0,0.11257588166742041,0.12301462437062582,0.1153061224489796,0.062418383277124824,0.09175049844974031,0.2433260182478989,0.2583333333333333,0.3083914292500897,0.18529662365142846,0.1140740744907547
76006400.0,0.1246426770922417,0.11228816125387198,0.10408163265306122,0.0681933695282775,0.1108683177192385,0.1574599232262699,0.21666666666666667,0.262521621803171,0.16916107468208982,0.07451635857837068
78003200.0,0.08679662595373015,0.12042536343003718,0.1377551020408163,0.06049221757954607,0.10077431660223131,0.15328706934815273,0.10833333333333332,0.3000782324495958,0.15961930655482176,0.08733950705370969
80000000.0,0.1127516693911371,0.11631092133120546,0.11020408163265305,0.06603857135119647,0.10921476169023663,0.31513083569006994,0.13333333333333333,0.29591201049915977,0.16731705038661235,0.08448148249751991
82022400.0,0.10030585997857415,0.11486649541257066,0.1153061224489796,0.06536303704843804,0.10408230718846123,0.1909940605473821,0.10833333333333334,0.2791922827450132,0.15148610660904333,0.07669135797078963
84019200.0,0.09016822789073796,0.11257585148086946,0.054081632653061235,0.06704687940420449,0.0616247216744038,0.262554593366076,0.15833333333333335,0.2875063077877712,0.16964798235383474,0.08337654284615484
86016000.0,0.08329118673248566,0.13932037556514842,0.11326530612244899,0.06881781287374905,0.1150857101737832,0.2686392948962748,0.21666666666666667,0.33337383086109185,0.19032492832308268,0.09335185241609535
88012800.0,0.13237297887862032,0.15709478159147494,0.14183673469387753,0.06471057241206937,0.03734298993367702,0.3046428595553152,0.225,0.32083333333333336,0.2375598249662864,0.06073456835346641
90009600.0,0.12865863692635093,0.16983709344276576,0.09489795918367346,0.0711894541701812,0.10491747268630813,0.23196705308146193,0.21666666666666667,0.23750000000000002,0.20333345939748382,0.11400617279664234
92006400.0,0.10041734353431368,0.17040783826814732,0.14183673469387753,0.06933829620571082,0.0912905671245729,0.24375082011101767,0.2333333333333333,0.21666666666666665,0.18447173878942666,0.08985802501922956
94003200.0,0.08861348347505735,0.1627626761328429,0.12448979591836734,0.06886040095511324,0.07449173377050708,0.32112677144323243,0.16666666666666666,0.3004515645365851,0.1358118147724063,0.09126759386035027
96000000.0,0.11950366009442648,0.1552930650432245,0.11326530612244899,0.06457698575104587,0.10594253985521694,0.28816888548317365,0.26666666666666666,0.07083333333333335,0.1539387951654039,0.08185339562111983
98022400.0,0.13568395691511273,0.14622028428129852,0.08673469387755102,0.07223134398796686,0.0989110316693162,0.26507231782306917,0.049999999999999996,0.2712373414154475,0.1786524519030201,0.09121979712681086
100019200.0,0.10860508379828449,0.17143237185882754,0.1346938775510204,0.06959308198861941,0.09309880428093796,0.26678920660560834,0.30833333333333335,0.26666666666666666,0.18733993732419454,0.07330524755848779
