eval/step,eval/avg_score_dmcontrol,eval/avg_score_dmcontrol-ext,eval/avg_score_metaworld,eval/avg_score_maniskill,eval/avg_score_mujoco,eval/avg_score_box2d,eval/avg_score_robodesk,eval/avg_score_ogbench,eval/avg_score_pygame,eval/avg_score_atari
34000000,0.19102717295113725,0.13050464753905544,0.5357142857142856,0.025412723773883452,0.2122013299027458,0.056480561586795375,0.2916666666666667,0.1088095298386179,0.15574284996837376,0.10626080287275491
36000000,0.21792579703972728,0.12804452550153655,0.5204081632653061,0.02381600437478887,0.20672733904017757,0.08857512701069936,0.48333333333333334,0.06287276038589577,0.14949478119317638,0.10056790242971922
38000000,0.1362128229459915,0.13139098943793215,0.5183673469387755,0.023896384483830642,0.19505523073021322,0.035932419006712735,0.5583333333333333,0.04213828871919153,0.2572556641749351,0.11990586540627259
40000000,0.19187724740809894,0.10442115122714313,0.5316326530612244,0.02387419938833975,0.1611027664116894,0.08766898581234273,0.5666666666666667,0.06294648469580959,0.26358795375295135,0.10511419860025246
42000000,0.21216421729587592,0.12301687432045583,0.5683673469387756,0.023448750333110033,0.14493162851625432,0.10254478966226088,0.5166666666666666,0.01318318461611246,0.26970762716557245,0.09513487799213854
44000000,0.23623935018508746,0.0754216547265969,0.5612244897959183,0.025992406026408493,0.2132933490832026,0.10279097897000611,0.44166666666666665,0.029805912085187933,0.33906202706643135,0.09366666731700578
46000000,0.1859803919727537,0.08309573568612905,0.5102040816326531,0.024640243663614256,0.21296436288394036,0.16871153900865465,0.3666666666666667,0.15050597882363945,0.35347747278252717,0.0881524698343128
48000000,0.21896628072484092,0.13186107626643206,0.5214285714285715,0.02524127586043,0.2192221471030886,0.17957830088562332,0.5416666666666666,0.09583333333333333,0.3468151319968073,0.1051496930282425
50000000,0.17696110435367918,0.12921439837737125,0.5285714285714286,0.026255546790586476,0.21012323087391752,0.16659681876717514,0.375,0.14583333333333334,0.35185097214324695,0.10141358074421684
52000000,0.1459431027653635,0.12321717628981332,0.5520408163265307,0.023976628420253596,0.21158785782754422,0.0821065713535063,0.5833333333333334,0.054560169012984265,0.37066006017358677,0.10591821127605659
54000000,0.2406597860166942,0.09352747550656204,0.5755102040816327,0.023077755285582195,0.1822973072140788,0.11733030126197264,0.5583333333333332,0.04212183579026411,0.357311434342869,0.09981790316912036
56000000,0.24726512886007018,0.1283856216409731,0.5295918367346938,0.031485894196773265,0.1530662579694763,0.1327531521092169,0.48333333333333334,0.19166666666666668,0.3671620910202986,0.11562963035302581
58000000,0.22253763052590547,0.09599555139175209,0.5887755102040817,0.024909345741293186,0.1674722005535538,0.12132524797925726,0.525,0.05442810792240682,0.3576214279366755,0.08999382672589962
60000000,0.20754374276029489,0.14062985288910568,0.5285714285714286,0.02170988464836733,0.21862416449779024,0.12776286248117685,0.4583333333333333,0.05422497032171426,0.37724075158077636,0.11098302576552939
62000000,0.19084599204403016,0.10920218684623251,0.5724489795918367,0.026388959240686127,0.17056350182586658,0.15330222027841955,0.5416666666666666,0.025396952394415473,0.3624714863388554,0.09977777805869226
64000000,0.21811431226390032,0.13688267474162785,0.5663265306122449,0.026753358106179806,0.21388422755990177,0.09875046071101679,0.5750000000000001,0.10000000000000002,0.21887441602976698,0.09707098923347614
66000000,0.2221617402726787,0.13747230445187597,0.6061224489795919,0.02488584245944215,0.1916859642524893,0.12337001694686478,0.5916666666666667,0.00842694695844936,0.3470486977137625,0.10319135827874695
68000000,0.26003091981831294,0.1389555414680217,0.5816326530612245,0.029012687788912847,0.15860417978061983,0.14284153282642365,0.575,0.05833333333333333,0.3595102456790444,0.08600617427792814
70000000,0.1988226722244668,0.12018240021507154,0.5714285714285714,0.024975440284308408,0.08680834156305839,0.2044043638452422,0.4916666666666667,0.008408657291632456,0.3409314006223882,0.091890432457957
72000000,0.17509859160704114,0.1416042083044431,0.6061224489795919,0.028851556813483763,0.1651182572900628,0.22830294980667531,0.4833333333333332,0.0630209445565318,0.2696775691730804,0.10334784054645786
74000000,0.1785390933537634,0.14443503648999467,0.5918367346938774,0.028855201651782,0.1799095010617748,0.2543770755000878,0.5916666666666667,0.031117843223425253,0.24647320014375607,0.08916049485129339
76000000,0.19897369607809065,0.11358385563789852,0.5755102040816327,0.021997798824061953,0.15180653342201064,0.1999851992513868,0.5,0.08334561527469002,0.3939844755768334,0.1186419764050731
78000000,0.19183025710212642,0.1503422598598263,0.5969387755102041,0.029178450261113337,0.21563137606717644,0.2288818380329758,0.4333333333333333,0.06666666666666667,0.3710393650579805,0.10275308725734551
80000000,0.1941254043753508,0.15086461934379258,0.5163265306122449,0.0263511770301395,0.21371534947150697,0.21936655964236706,0.49166666666666664,0.1542268199962564,0.3480889087444858,0.09929012486504184
82000000,0.25679503602226617,0.12085826365364483,0.553061224489796,0.02628135832330574,0.20120279940310867,0.22460666109691374,0.5333333333333333,0.08037156485952437,0.37488079089855186,0.09996913642519051
84000000,0.23934757456571196,0.13940012360035325,0.4336734693877552,0.02714657358287948,0.20631148730559898,0.2242120931041427,0.4083333333333334,0.049999999999999996,0.35186686828046254,0.09635185250253589
86000000,0.19804721061019653,0.13244699708775443,0.5704081632653061,0.025790653085194515,0.20355953508211921,0.18495936594263185,0.525,0.016666666666666666,0.36764689980466897,0.09611111188617845
88000000,0.2351784028444811,0.12852065938927737,0.6132653061224489,0.024406461090827888,0.21076640768442303,0.246829567826353,0.5666666666666668,0.20000000000000004,0.32478605163234625,0.11890740906474767
90000000,0.23304843908737807,0.1399876700715197,0.6346938775510205,0.023830665785797893,0.19643461936308693,0.19215629340033047,0.5166666666666666,0.04649447402916849,0.29111554408691037,0.08905555587261915
92000000,0.23697377185505633,0.12422238679937436,0.6010204081632654,0.024891316790813613,0.21017403834654638,0.21586758067132905,0.5666666666666667,0.05021435665742805,0.3521672293984968,0.0984197544209935
94000000,0.20460505184385558,0.13213883447676267,0.6295918367346939,0.023154838277463972,0.216639757854864,0.18087733929860406,0.525,0.2125,0.3443787385703456,0.10153086480029204
96000000,0.2627087803918085,0.11542193505897558,0.6316326530612245,0.02553960137927081,0.21825686577552308,0.1908135370031232,0.6333333333333333,0.09999999999999999,0.3505914485180064,0.10439969194811527
98000000,0.23837217343021794,0.13024326534650754,0.6030612244897959,0.024315913912184486,0.1848394335169966,0.19463487775647081,0.6,0.15833333333333333,0.3372606580906952,0.08962067971178503
