eval/step,walker-stand,walker-walk,walker-run,cheetah-run,reacher-easy,reacher-hard,acrobot-swingup,pendulum-swingup,cartpole-balance,cartpole-balance-sparse,cartpole-swingup,cartpole-swingup-sparse,cup-catch,finger-spin,finger-turn-easy,finger-turn-hard,fish-swim,hopper-stand,hopper-hop,quadruped-walk,quadruped-run,walker-walk-backward,walker-run-backward,cheetah-run-backward,cheetah-run-front,cheetah-run-back,cheetah-jump,hopper-hop-backward,reacher-three-easy,reacher-three-hard,cup-spin,pendulum-spin,jumper-jump,spinner-spin,spinner-spin-backward,spinner-jump,giraffe-run,mw-assembly,mw-basketball,mw-button-press-topdown,mw-button-press-topdown-wall,mw-button-press,mw-button-press-wall,mw-coffee-button,mw-coffee-pull,mw-coffee-push,mw-dial-turn,mw-disassemble,mw-door-open,mw-door-close,mw-drawer-close,mw-drawer-open,mw-faucet-open,mw-faucet-close,mw-hammer,mw-handle-press-side,mw-handle-press,mw-handle-pull-side,mw-handle-pull,mw-lever-pull,mw-peg-insert-side,mw-peg-unplug-side,mw-pick-out-of-hole,mw-pick-place,mw-pick-place-wall,mw-plate-slide,mw-plate-slide-side,mw-plate-slide-back,mw-plate-slide-back-side,mw-push-back,mw-push,mw-push-wall,mw-reach,mw-reach-wall,mw-soccer,mw-stick-push,mw-stick-pull,mw-sweep-into,mw-sweep,mw-window-open,mw-window-close,mw-bin-picking,mw-box-close,mw-door-lock,mw-door-unlock,mw-hand-insert,ms-ant-walk,ms-ant-run,ms-cartpole-balance,ms-cartpole-swingup,ms-hopper-stand,ms-hopper-hop,ms-pick-cube,ms-pick-cube-eepose,ms-pick-cube-so,ms-poke-cube,ms-push-cube,ms-pull-cube,ms-pull-cube-tool,ms-stack-cube,ms-place-sphere,ms-lift-peg,ms-pick-apple,ms-pick-banana,ms-pick-can,ms-pick-hammer,ms-pick-fork,ms-pick-knife,ms-pick-mug,ms-pick-orange,ms-pick-screwdriver,ms-pick-spoon,ms-pick-tennis-ball,ms-pick-baseball,ms-pick-cube-xarm6,ms-pick-sponge,ms-anymal-reach,ms-reach,ms-reach-eepose,ms-reach-xarm6,ms-cartpole-balance-sparse,ms-cartpole-swingup-sparse,mujoco-ant,mujoco-halfcheetah,mujoco-hopper,mujoco-inverted-pendulum,mujoco-reacher,mujoco-walker,bipedal-walker-flat,bipedal-walker-uneven,bipedal-walker-rugged,bipedal-walker-hills,bipedal-walker-obstacles,lunarlander-land,lunarlander-hover,lunarlander-takeoff,rd-push-red,rd-push-green,rd-push-blue,rd-open-slide,rd-open-drawer,rd-flat-block-in-bin,og-ant,og-antball,og-point-arena,og-point-maze,og-point-bottleneck,og-point-circle,og-point-spiral,og-ant-arena,og-ant-maze,og-ant-bottleneck,og-ant-circle,og-ant-spiral,pygame-cowboy,pygame-coinrun,pygame-spaceship,pygame-pong,pygame-bird-attack,pygame-highway,pygame-landing,pygame-air-hockey,pygame-rocket-collect,pygame-chase-evade,pygame-coconut-dodge,pygame-cartpole-balance,pygame-cartpole-swingup,pygame-cartpole-balance-sparse,pygame-cartpole-swingup-sparse,pygame-cartpole-tremor,pygame-point-maze-var1,pygame-point-maze-var2,pygame-point-maze-var3,atari-alien,atari-assault,atari-asterix,atari-atlantis,atari-bank-heist,atari-battle-zone,atari-beamrider,atari-boxing,atari-chopper-command,atari-crazy-climber,atari-double-dunk,atari-gopher,atari-ice-hockey,atari-jamesbond,atari-kangaroo,atari-krull,atari-ms-pacman,atari-name-this-game,atari-phoenix,atari-pong,atari-road-runner,atari-robotank,atari-seaquest,atari-space-invaders,atari-tutankham,atari-upndown,atari-yars-revenge
1000000.0,0.9907275795936584,0.9828720927238465,0.752821171283722,0.7630287230014801,0.9854000031948089,0.9772000074386596,0.0815214376897086,0.5870999947190285,0.9958929181098938,1.0,0.8405366837978363,0.0,0.9754000127315521,0.8408000051975251,0.8876000046730042,0.7831000030040741,0.3500992484390736,0.9481261491775512,0.27895115315914154,0.6686581090092659,0.7012838006019593,0.9801642775535584,0.6480880916118622,0.6303045988082886,0.5494544982910157,0.5444443464279175,0.5788649141788482,0.6735693871974945,0.8544999957084656,0.5817000070121139,0.8425082564353943,0.8387126386165619,0.6010397434234619,0.5222373962402344,0.5320991754531861,0.7508141875267029,0.6835362493991852,0.0,1.0,1.0,1.0,1.0,1.0,1.0,,0.9,0.5,1.0,0.6,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.9,0.9,0.0,1.0,0.0,1.0,0.7,0.1,0.7,1.0,,1.0,1.0,0.2,1.0,1.0,0.1,1.0,,0.8,0.0,1.0,0.6,0.9,,1.0,1.0,,1.0,1.0,0.0,0.0,0.9981319367885589,0.989607697725296,0.8023333430290223,0.7855668902397156,1.0,0.9,0.4,1.0,0.9,1.0,0.9,1.0,0.0,1.0,0.9,1.0,0.9,0.9,0.7,1.0,1.0,1.0,0.9,1.0,1.0,1.0,1.0,0.6,0.1,1.0,1.0,1.0,1.0,0.9929999709129333,0.8193231895565987,0.15092768669128417,0.6952920913696289,1.0,0.8991387188434601,0.9988226771354676,1.0,1.0,1.0,1.0,1.0,0.34850177764892576,0.8915451645851136,0.8721298396587371,1.0,1.0,1.0,0.5,1.0,0.1,0.9359685182571411,1.0,1.0,0.6,1.0,1.0,1.0,1.0,0.6,0.6,0.3,0.6,1.0,1.0,0.8116666555404664,0.5833333373069763,0.80625,0.8970323026180267,0.1859137210994959,0.9199999988079071,0.43823239803314207,0.7834070384502411,0.9866666674613953,0.9981721580028534,0.8813011109828949,1.0,0.7843999981880188,0.9859272480010987,1.0,1.0,1.0,0.4089999973773956,0.4052999973297119,0.10199999995529652,0.4358000010251999,0.08900000005960465,0.17333334013819696,0.17159999907016754,0.9860000073909759,0.7900000035762786,0.45100000202655793,0.0,0.20199999883770942,0.45666667222976687,0.05500000081956387,0.013999999687075614,0.6262999951839447,0.06660000011324882,0.43366666734218595,0.2939999997615814,0.0,0.07540000043809414,0.30200000405311583,0.0807999987155199,0.10075000151991845,0.6110000073909759,0.25439999997615814,0.20872500091791152
1100000.0,0.9786054432392121,0.9721310198307037,0.7538362920284272,0.7103952378034591,0.9796000003814698,0.976800000667572,0.08959432681328448,0.1,0.996736490726471,1.0,0.8388204157352448,0.0,0.9762000203132629,0.8345999956130982,0.7861999988555908,0.5856000006198883,0.2418781891465187,0.8286043524742126,0.25292337536811826,0.7673134598881006,0.706656563282013,0.9753289759159088,0.6506981432437897,0.6233338713645935,0.590720784664154,0.6010122895240784,0.1721571460366249,0.5362476468086242,0.9688000023365021,0.582200002670288,0.8472822904586792,0.8512538850307465,0.7037273943424225,0.5373881578445434,0.5384442508220673,0.035473720729351045,0.40077625811100004,0.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.9,1.0,0.0,0.0,0.8,1.0,0.9,0.7,0.5,1.0,,1.0,1.0,0.1,0.3,0.9,1.0,1.0,,0.6,0.6,1.0,1.0,1.0,,0.9,1.0,,1.0,0.5,0.0,0.0,0.9864123940467835,0.9900633573532105,0.8033333420753479,0.7894016146659851,1.0,1.0,0.8,1.0,0.9,1.0,1.0,1.0,0.0,0.4,1.0,1.0,1.0,1.0,0.9,1.0,1.0,1.0,0.8,1.0,1.0,1.0,1.0,0.4,0.0,1.0,1.0,1.0,1.0,0.992199981212616,0.8417437374591827,0.14939146786928176,0.6647210240364074,1.0,0.9087099313735962,0.943669217824936,1.0,1.0,0.9914931714534759,1.0,1.0,0.35359019935131075,0.907326751947403,0.8707799136638641,1.0,1.0,1.0,0.4,1.0,0.0,0.9452079951763153,1.0,1.0,0.7,1.0,1.0,1.0,1.0,0.1,0.7,0.7,0.7,1.0,1.0,0.8699999988079071,0.5833333343267441,0.825,0.8744999945163727,0.93108349442482,0.7900000035762786,0.6347285628318786,0.7978320837020874,0.9933333337306977,0.998887813091278,0.8788188636302948,1.0,0.7759999990463257,0.985318911075592,1.0,1.0,0.9,0.4589999973773956,0.33179999589920045,0.13200000002980233,0.43839999139308927,0.13500000014901162,0.1866666704416275,0.16499999910593033,0.9680000066757202,0.8400000035762787,0.34649999961256983,0.007999999821186066,0.2609999969601631,0.3800000071525574,0.015000000223517418,0.013999999687075614,0.6410999894142151,0.15259999930858612,0.3573333367705345,0.389999994635582,0.007142857275903225,0.030800001136958598,0.3240000009536743,0.08479999899864196,0.1054999977350235,0.6040000081062317,0.23900000303983687,0.2653049945831299
1200000.0,0.9852541327476502,0.9843302667140961,0.731929498910904,0.8309742093086243,0.9863000035285949,0.982399994134903,0.2900237575212345,0.7600000023841857,0.984538596868515,1.0,0.8630049049854278,0.0,0.9760000050067902,0.8006999969482422,0.7782999992370605,0.8846999943256378,0.20301079526543617,0.9419630706310272,0.3031177490949631,0.9686227142810822,0.7558364748954773,0.9769204795360565,0.6788622438907623,0.5872580647468567,0.6246444702148437,0.46469283401966094,0.5815174281597137,0.6892936885356903,0.9764000117778778,0.7761000037193299,0.842679786682129,0.829093074798584,0.6671162188053131,0.5369139790534974,0.5481092453002929,0.004792350484058261,0.7008757710456848,0.0,1.0,1.0,1.0,1.0,1.0,1.0,,0.2,0.1,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.8,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,,1.0,0.1,1.0,1.0,1.0,1.0,1.0,,0.2,0.9,1.0,1.0,1.0,,0.3,1.0,,1.0,1.0,0.0,0.0,0.9962669432163238,0.5507302463054657,0.8088333368301391,0.7942358195781708,1.0,0.8,0.3,1.0,1.0,1.0,0.1,1.0,0.0,0.1,1.0,1.0,1.0,1.0,0.8,0.9,1.0,1.0,1.0,1.0,1.0,1.0,0.9,0.9,0.6,1.0,1.0,1.0,1.0,0.9929999709129333,0.8489728808403015,0.15981352031230928,0.6869403839111328,1.0,0.9025825917720794,1.0,1.0,1.0,1.0,0.9,1.0,0.343930259346962,0.9048495829105377,0.8828219711780548,1.0,1.0,0.9,0.8,1.0,0.2,0.8821610927581787,0.9,1.0,0.7,1.0,1.0,1.0,0.9,0.4,0.7,0.9,0.6,1.0,1.0,0.9050000071525574,0.5333333402872086,0.8125,0.8707685828208923,0.941381299495697,0.7999999970197678,0.6299309402704238,0.8250369310379029,0.33333334177732465,0.9980563700199128,0.8770030856132507,1.0,0.7481999933719635,0.9856100618839264,0.9,0.9,0.8,0.42399999797344207,0.3569999933242798,0.11900000013411045,0.4040000021457672,0.1469999983906746,0.08000000417232514,0.18700000047683715,0.973500007390976,0.7400000020861626,0.5835000038146972,0.0,0.2120000034570694,0.4733333379030228,0.04000000059604645,0.017999999597668646,0.6578999996185303,0.042799999564886095,0.47066666185855865,0.42399999797344207,0.016666666977107523,0.012000000104308128,0.3080000042915344,0.08720000013709069,0.1107499971985817,0.6289999961853028,0.3204000025987625,0.2394300028681755
1300000.0,0.9711521446704865,0.9851956009864807,0.7800162732601166,0.6952077865600585,0.9868000090122223,0.9776000082492828,0.1429818309094344,0.3835000038146973,0.9916226804256439,1.0,0.8407711744308471,0.0,0.9705000042915344,0.9321999907493591,0.7910999953746796,0.7809999942779541,0.11915973946452141,0.950825309753418,0.2941815584897995,0.9463837087154389,0.16796068772673606,0.9821760177612304,0.7016377508640289,0.6669533252716064,0.31055097579956054,0.5866433501243591,0.5860964775085449,0.002925755918710138,0.980400002002716,0.8721000015735626,0.8278272211551666,0.8168426394462586,0.5963597416877746,0.543740576505661,0.5429733455181122,0.0046694624237716194,0.7269888281822204,0.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,0.3,0.3,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.2,0.0,0.7,0.0,1.0,0.6,0.7,1.0,1.0,,1.0,1.0,0.7,1.0,1.0,1.0,,,0.3,0.5,1.0,0.9,0.9,,1.0,1.0,,1.0,1.0,0.0,0.0,0.9713823914527893,0.9837299287319183,0.7243333399295807,0.7905407130718232,1.0,0.8,0.7,1.0,1.0,1.0,0.9,1.0,0.0,1.0,1.0,1.0,1.0,0.9,1.0,1.0,1.0,1.0,1.0,0.9,1.0,1.0,1.0,0.9,0.3,1.0,1.0,1.0,1.0,0.9908999860286712,0.9113414287567139,0.15982078313827514,0.7157916963100434,1.0,0.9064413487911225,0.9459313452243805,1.0,1.0,1.0,1.0,1.0,0.34177761524915695,0.8984791398048401,0.8647596001625061,0.1,1.0,1.0,0.8,1.0,0.3,0.9349896371364593,0.9,1.0,0.7,1.0,1.0,1.0,1.0,0.3,0.6,0.7,0.8,1.0,0.9980000019073486,0.8600000083446503,0.566666665673256,0.85,0.8300682008266449,0.9305525839328765,0.6399999976158142,0.3666259908583015,0.8837921500205994,0.9733333349227905,0.9981928944587708,0.8847565352916718,1.0,0.7773999989032745,0.9865382254123688,1.0,0.9,0.6,0.343000003695488,0.3884999930858612,0.057999999076128,0.41239999830722807,0.06900000050663949,0.12666666954755784,0.15399999916553497,0.9710000038146973,0.6500000014901162,0.5150000065565109,0.0,0.2059999994933605,0.4766666769981384,0.05000000074505806,0.013999999687075614,0.662799996137619,0.13460000082850457,0.45966666340827944,0.2199999988079071,0.011904762126505375,0.00900000031106174,0.3020000010728836,0.08760000020265579,0.10175000131130219,0.6309999942779541,0.36959999799728394,0.22666499614715577
1400000.0,0.9865723371505737,0.9798449814319611,0.7829059779644012,0.8712228953838348,0.9855999946594238,0.9816000044345856,0.20214637406242625,0.7981999933719635,0.7842993140220642,1.0,0.8704576551914215,0.0,0.9837000072002411,0.974099999666214,0.978899997472763,0.788699996471405,0.5154270172119141,0.9310223162174225,0.0034840672018617625,0.9712785422801972,0.7702332437038422,0.9741982996463776,0.7331614553928375,0.6370740175247193,0.5754522800445556,0.6116078197956085,0.5312220305204391,0.7077501654624939,0.9789000153541565,0.768699997663498,0.8467130064964294,0.8576616764068603,0.691189831495285,0.550731486082077,0.551668667793274,0.7729322969913482,0.5886354684829712,0.0,1.0,1.0,1.0,1.0,1.0,1.0,,0.4,0.8,0.1,0.8,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.7,0.0,1.0,1.0,1.0,1.0,1.0,,,1.0,0.3,1.0,1.0,1.0,,,0.1,1.0,0.9,1.0,1.0,,0.8,0.0,,1.0,1.0,0.0,0.0,0.3683540612459183,0.9800966560840607,0.8151666641235351,0.8002125263214112,1.0,0.9,0.9,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9,0.9,1.0,1.0,1.0,0.8,1.0,0.8,0.5,1.0,1.0,1.0,1.0,0.9929999709129333,0.8035365998744964,0.16403482258319854,0.7168099880218506,1.0,0.9158975422382355,0.947775661945343,1.0,1.0,1.0,0.9,0.8991617441177369,0.25903221480548383,0.9160673320293427,0.8744227766990662,1.0,1.0,1.0,0.5,1.0,0.2,0.9854854941368103,0.9,1.0,1.0,1.0,1.0,0.9,1.0,0.5,0.8,0.5,0.5,1.0,1.0,0.8866666674613952,0.600000011920929,0.78125,0.843401563167572,0.9375266969203949,0.9,0.594250151515007,0.8615147709846497,0.9666666686534882,0.9994139492511749,0.6271826058626175,1.0,0.742600005865097,0.9866424441337586,1.0,0.9,0.9,0.41500000059604647,0.41789999753236773,0.10000000111758708,0.44020000398159026,0.22899999916553498,0.08666666969656944,0.22660000026226043,0.9925000071525574,0.3300000071525574,0.5940000057220459,0.0,0.19900000058114528,0.4433333396911621,0.0550000011920929,0.0,0.6422000050544738,0.15040000081062316,0.4303333282470703,0.7280000001192093,0.0,0.005800000135786831,0.3420000046491623,0.10679999962449074,0.12124999687075615,0.6389999866485596,0.19699999690055847,0.2294250026345253
1500000.0,0.9841785132884979,0.9793598651885986,0.7782405138015747,0.8756998777389526,0.9800999999046326,0.9791999995708466,0.23291431479156016,0.5973999917507171,0.9886160850524902,1.0,0.8286867916584015,0.0,0.977400004863739,0.9877999901771546,0.8764000058174133,0.5910000026226043,0.34129072055220605,0.9609472990036011,0.31599994003772736,0.961736923456192,0.7327566623687745,0.9634732782840729,0.7463572502136231,0.6607812345027924,0.5894905865192414,0.5839507877826691,0.5470924496650695,0.7172684252262116,0.9685999989509583,0.6828999996185303,0.8477689623832703,0.8027273893356324,0.7138638138771057,0.5488185524940491,0.5474926114082337,0.7810278356075286,0.6667302191257477,0.0,0.9,1.0,1.0,1.0,1.0,1.0,,0.9,1.0,0.2,0.3,1.0,1.0,1.0,1.0,1.0,0.4,1.0,0.9,1.0,0.0,0.2,1.0,1.0,1.0,0.9,1.0,1.0,,,1.0,0.9,1.0,1.0,1.0,,,0.6,0.6,0.4,1.0,0.7,,0.9,1.0,,0.3,1.0,0.0,0.0,0.9694823384284973,0.9898937523365021,0.809166669845581,0.7894040524959565,1.0,1.0,0.7,0.8,1.0,0.9,1.0,0.9,0.0,1.0,0.9,1.0,1.0,0.9,0.9,1.0,1.0,1.0,1.0,0.9,1.0,1.0,1.0,0.7,0.6,1.0,1.0,1.0,1.0,0.9896999776363373,0.8297087281942368,0.1531622439622879,0.7183973133563996,1.0,0.8993124783039093,0.9283701777458191,1.0,1.0,1.0,1.0,1.0,0.2975553866475821,0.9009671747684479,0.8704926311969757,1.0,1.0,1.0,0.8,1.0,0.4,0.9966067790985107,1.0,1.0,0.9,1.0,0.9,0.9,1.0,0.4,0.9,0.7,0.6,1.0,1.0,0.8816666662693023,0.5500000059604645,0.88125,0.825568151473999,0.9333962202072144,0.8399999991059304,0.6824986428022385,0.928116911649704,1.0,0.9962243437767029,0.8716174185276031,1.0,0.8101999938488007,0.9838665664196015,1.0,0.9,0.9,0.4289999932050705,0.40739999562501905,0.10100000202655793,0.4562000006437302,0.20200000256299971,0.013333334028720856,0.14299999922513962,0.9745000064373016,0.5600000038743019,0.5879999935626984,0.03999999910593033,0.29600000381469727,0.5100000083446503,0.030000000447034835,0.0,0.6565000057220459,0.19719999730587007,0.5136666625738144,0.6059999972581863,0.016666666977107523,0.007800000067800283,0.32600000202655793,0.1168000005185604,0.13425000086426736,0.64200000166893,0.37699999660253525,0.1700849974527955
1600000.0,0.9916347742080689,0.9897839069366455,0.8076681077480317,0.8549836933612823,0.9753000020980835,0.9805999994277954,0.1824439256452024,0.622000002861023,0.9865691840648652,1.0,0.8714311361312866,0.0,0.9776000022888184,0.9830000042915344,0.9859000027179718,0.686300003528595,0.40376966521143914,0.9563543796539307,0.3152713268995285,0.8322273939847946,0.7306531131267547,0.9869659245014191,0.7760061025619507,0.6735896825790405,0.6377213895320892,0.6028354108333588,0.4243966072797775,0.6854240357875824,0.9733999907970429,0.6772999942302704,0.8480777680873871,0.8609617471694946,0.037415217608213425,0.5460451066493988,0.5543978929519653,0.004426131444051862,0.7015402972698211,0.0,0.8,1.0,1.0,1.0,1.0,1.0,,1.0,0.9,0.8,0.8,1.0,1.0,1.0,0.9,0.7,0.9,1.0,1.0,1.0,0.0,0.7,0.2,1.0,1.0,0.9,1.0,1.0,,,1.0,0.7,1.0,0.9,1.0,,,0.1,0.7,1.0,1.0,1.0,,1.0,0.9,,1.0,1.0,0.0,0.0,0.997937136888504,0.9296802043914795,0.8055000066757202,0.8014933228492737,1.0,1.0,0.7,1.0,1.0,0.9,1.0,1.0,0.0,1.0,1.0,1.0,0.9,1.0,1.0,1.0,1.0,1.0,0.9,1.0,1.0,1.0,1.0,0.9,0.8,1.0,1.0,1.0,1.0,0.9929999709129333,0.6200871020555496,0.16318127363920212,0.7075337171554565,1.0,0.9234983325004578,0.7540600836277008,1.0,1.0,1.0,0.9,1.0,0.3755100965499878,0.9248352587223053,0.8790898561477661,1.0,1.0,1.0,0.8,1.0,0.3,0.9886928915977478,1.0,1.0,0.9,1.0,1.0,0.9,1.0,0.4,0.8,0.7,0.9,1.0,1.0,0.8883333325386047,0.5833333402872085,0.80625,0.8823064506053925,0.9463840126991272,0.9699999988079071,0.6895419627428054,0.9172700047492981,1.0,0.9968483150005341,0.867058277130127,0.9835999965667724,0.799999988079071,0.9861242294311523,1.0,1.0,1.0,0.4619999945163727,0.4577999979257584,0.14100000075995922,0.4291999965906143,0.1769999995827675,0.1666666731238365,0.18260000199079512,0.9800000071525574,0.7400000035762787,0.6199999988079071,0.07999999821186066,0.390999998152256,0.4100000038743019,0.10000000223517418,0.0,0.660400003194809,0.17019999772310257,0.4863333344459534,0.39199999868869784,0.0,0.12679999992251395,0.32999999821186066,0.1116000011563301,0.10449999794363976,0.6620000123977661,0.2714000031352043,0.25545500218868256
1700000.0,0.9893100917339325,0.9815479099750519,0.8005956172943115,0.8937010824680328,0.9883999943733215,0.9827000081539154,0.16569244183303056,0.7695000112056732,0.9762129962444306,1.0,0.8532073080539704,0.0,0.9817000031471252,0.9870999991893769,0.8799000024795532,0.29729999899864196,0.17678356021642685,0.9545441150665284,0.322921559214592,0.9447916209697723,0.78391073346138,0.9758731544017791,0.7359976887702941,0.6789236426353454,0.6151209831237793,0.6198674857616424,0.5829346597194671,0.6631551504135131,0.9870999991893769,0.9836999952793122,0.847918039560318,0.8534898221492767,0.7516969919204712,0.5431983590126037,0.557425057888031,0.7797779202461242,0.7579109251499176,0.0,0.9,1.0,1.0,1.0,1.0,0.5,,0.9,0.8,0.9,0.7,1.0,1.0,1.0,1.0,1.0,0.9,1.0,1.0,0.7,0.0,0.8,0.6,0.0,1.0,1.0,1.0,1.0,,,1.0,0.4,1.0,0.9,1.0,,,0.4,0.8,1.0,1.0,0.6,,0.4,1.0,,1.0,1.0,0.0,0.0,0.9949504554271698,0.9882308542728424,0.8138333320617676,0.7990437030792237,1.0,1.0,0.9,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.8,1.0,1.0,0.9,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8,1.0,1.0,1.0,1.0,0.9929999709129333,0.7140581041574479,0.165508671104908,0.7051736116409302,1.0,0.9021185636520386,0.9186553180217742,1.0,1.0,0.9352965205907822,1.0,1.0,0.32312642931938174,0.9091533482074737,0.8734958112239838,1.0,1.0,1.0,0.4,1.0,0.6,0.9650774717330932,0.8,1.0,0.7,1.0,1.0,1.0,1.0,0.6,0.9,0.5,0.8,0.9995999991893768,1.0,0.8966666698455811,0.4833333417773247,0.775,0.8249176442623138,0.9480502724647522,0.9300000011920929,0.8307282537221908,0.9458582043647766,0.9800000011920929,0.997142082452774,0.8879568576812744,1.0,0.8559999823570251,0.9875946700572967,1.0,1.0,1.0,0.3370000049471855,0.39690000414848325,0.15500000081956386,0.46079999804496763,0.19500000029802322,0.1600000038743019,0.2288000002503395,0.9930000066757202,0.7800000071525574,0.5990000098943711,0.3759999915957451,0.40099999606609343,0.46000000536441804,0.0,0.0,0.6976999938488007,0.19440000280737876,0.4833333343267441,0.5820000052452088,0.0,0.05020000021904707,0.32799999713897704,0.10280000045895576,0.11399999931454659,0.6330000042915345,0.2931999996304512,0.2642699971795082
1800000.0,0.9885373890399933,0.07551274299621583,0.8349422752857208,0.9052513897418976,0.9843999922275544,0.9790999889373779,0.28271669171517716,0.5822000049054623,0.990625524520874,1.0,0.8064760088920593,0.0,0.976500004529953,0.9618000030517578,0.9747999966144562,0.9821999967098236,0.40998992398381234,0.861552494764328,0.3009239315986633,0.9631431639194489,0.6647169658914208,0.9814354300498962,0.7990297198295593,0.6781600058078766,0.6389610052108765,0.5804315328598022,0.532510033249855,0.7154799640178681,0.9685000002384185,0.7734999977052212,0.8474523425102234,0.8566055715084075,0.7196823596954346,0.5582683086395264,0.5596463322639466,0.8012472152709961,0.7104683756828308,0.0,0.6,1.0,1.0,1.0,1.0,1.0,,1.0,0.9,0.0,1.0,1.0,1.0,1.0,0.9,1.0,1.0,1.0,1.0,1.0,0.0,0.2,0.2,1.0,1.0,1.0,0.0,1.0,,,1.0,0.8,1.0,1.0,1.0,,,0.2,0.7,1.0,1.0,1.0,,1.0,0.7,,1.0,1.0,0.0,0.0,0.9979263067245483,0.9878164231777191,0.8048333406448365,0.785760909318924,1.0,0.9,0.9,1.0,0.9,1.0,1.0,1.0,0.7,0.9,1.0,1.0,0.8,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9,0.8,1.0,1.0,1.0,1.0,0.9929999709129333,0.9927331805229187,0.16430550068616867,0.7214129865169525,1.0,0.9157085180282593,0.6946419298648834,1.0,1.0,1.0,1.0,1.0,0.24044296210631727,0.9118944108486176,0.8847039818763733,1.0,1.0,1.0,0.7,1.0,0.2,0.9754823088645935,1.0,1.0,0.8,1.0,1.0,1.0,1.0,0.6,1.0,0.7,0.8,1.0,1.0,0.9333333373069763,0.5166666716337204,0.85,0.891670960187912,0.4560653567314148,0.8899999976158142,0.5755180716514587,0.7547341287136078,0.9800000011920929,0.9991174638271332,0.8878500521183014,1.0,0.6655999958515167,0.9865185737609863,0.9,0.8,1.0,0.5079999983310699,0.3947999879717827,0.19399999976158142,0.42080000340938567,0.24700000286102294,0.10666667073965072,0.24860000163316726,0.9850000083446503,0.8200000077486038,0.6144999980926513,0.3600000008940697,0.3310000006109476,0.49666666984558105,0.12000000327825547,0.0,0.6540999919176101,0.26559999734163287,0.509333324432373,0.7,0.01428571455180645,0.013199999858625234,0.32800000011920927,0.10199999958276748,0.10750000029802323,0.660999995470047,0.34520000517368316,0.2214900016784668
1900000.0,0.9881794214248657,0.9819502174854279,0.8343759894371032,0.9053201317787171,0.9841000020503998,0.979399996995926,0.19747733930714578,0.6702000021934509,0.9846076905727387,1.0,0.8583923757076264,0.0,0.7888000011444092,0.9860999941825866,0.9750999927520752,0.8835000097751617,0.41222898587584494,0.9517041385173798,0.3358601212501526,0.9627704322338104,0.8287531852722168,0.9814421176910401,0.7958345830440521,0.6832451522350311,0.0070311522111296655,0.6154163539409637,0.5673647612333298,0.7350335240364074,0.9612999975681304,0.6805000007152557,0.8480388879776001,0.7401336868060753,0.7589964807033539,0.5620082139968872,0.5600215315818786,0.751265823841095,0.7922586083412171,0.0,1.0,1.0,0.6,1.0,1.0,1.0,,0.9,0.8,0.7,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9,1.0,0.0,0.6,0.8,1.0,1.0,1.0,1.0,1.0,,,0.6,1.0,0.0,1.0,1.0,,,0.1,0.9,0.9,1.0,1.0,,1.0,1.0,,1.0,1.0,0.0,0.0,0.9989758551120758,0.9898861765861511,0.8093333303928375,0.7971708416938782,1.0,1.0,0.7,1.0,1.0,1.0,1.0,0.8,0.3,1.0,1.0,1.0,1.0,0.8,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7,1.0,1.0,1.0,1.0,1.0,0.9914999783039093,0.6025706514716148,0.1750435471534729,0.702887374162674,1.0,0.915489000082016,1.0,0.0,0.9,1.0,1.0,1.0,0.26484426762908697,0.8999841511249542,0.864137876033783,1.0,0.9,1.0,0.7,1.0,0.1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9,0.4,1.0,1.0,0.9,1.0,1.0,0.9366666555404664,0.6000000059604644,0.8625,0.8875574111938477,0.9462789177894593,1.0,0.9121290504932403,0.9090081870555877,0.9800000011920929,0.9990343034267426,0.8879693567752838,1.0,0.040800000354647634,0.9853323578834534,0.9,0.9,1.0,0.2889999978244305,0.37799999713897703,0.19100000113248825,0.49520000219345095,0.2929999977350235,0.24666667655110358,0.29260000586509705,0.9835000038146973,0.7999999940395355,0.526000002026558,0.6199999958276748,0.5120000004768371,0.4433333396911621,0.14500000178813935,0.0019999999552965165,0.6744000017642975,0.3065999999642372,0.4696666657924652,0.7150000005960464,0.0,0.010200000088661908,0.32800000011920927,0.07120000049471856,0.11649999916553497,0.6479999840259552,0.3699999988079071,0.26875499784946444
